row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,unit_price,unit_cost,quantity,discount,sales,profit,date_id,year,quarter,month,month_name,day,day_of_week,total_cost,calculated_profit,shipping_days
2906,CA-2014-127586,2014-09-26,2014-09-30,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,2,0.0,3.2,0.86,20140926,2014,Q3,9,September,26,Friday,2.3,0.9,4
5469,CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,3,0.2,11.52,3.69,20140926,2014,Q3,9,September,26,Friday,9.06,5.34,1
5470,CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,3,0.0,9.6,3.07,20140926,2014,Q3,9,September,26,Friday,6.42,3.18,1
8050,CA-2014-144974,2014-09-26,2014-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,5,0.7,7.8,1.48,20140926,2014,Q3,9,September,26,Friday,16.9,9.1,4
8051,CA-2014-144974,2014-09-26,2014-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,1,0.2,2.56,0.69,20140926,2014,Q3,9,September,26,Friday,2.14,1.06,4
8052,CA-2014-144974,2014-09-26,2014-09-30,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,19140,East,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,6,0.2,7.2,1.58,20140926,2014,Q3,9,September,26,Friday,6.48,2.52,4
2543,CA-2014-164385,2014-09-26,2014-10-01,Second Class,NB-18580,Nicole Brennan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0.2,7.68,2.23,20140926,2014,Q3,9,September,26,Friday,6.24,3.36,5
1360,US-2014-151925,2014-09-26,2014-10-01,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90049,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.2,5.44,1.58,20140926,2014,Q3,9,September,26,Friday,4.56,2.24,5
2107,US-2014-152723,2014-09-26,2014-09-26,Same Day,HG-14965,Henry Goldwyn,Corporate,United States,Mesquite,Texas,75150,Central,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,1,0.8,0.76,0.15,20140926,2014,Q3,9,September,26,Friday,2.36,1.44,0
314,CA-2014-120887,2014-09-27,2014-10-03,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,3,0.0,13.8,5.11,20140927,2014,Q3,9,September,27,Saturday,8.43,5.37,6
3313,US-2014-133130,2014-09-27,2014-10-01,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,5,0.2,19.2,6.91,20140927,2014,Q3,9,September,27,Saturday,14.4,9.6,4
3314,US-2014-133130,2014-09-27,2014-10-01,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.0,6.8,2.24,20140927,2014,Q3,9,September,27,Saturday,4.56,2.24,4
1325,CA-2014-107153,2014-09-28,2014-10-03,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Lawrence,Massachusetts,1841,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0.0,8.7,2.35,20140928,2014,Q3,9,September,28,Sunday,6.18,2.52,5
9042,CA-2014-114335,2014-09-28,2014-10-03,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Hollywood,Florida,33021,South,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0.2,16.64,5.16,20140928,2014,Q3,9,September,28,Sunday,13.52,7.28,5
1731,CA-2014-125136,2014-09-28,2014-10-03,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,8,0.2,14.08,3.66,20140928,2014,Q3,9,September,28,Sunday,12.0,5.6,5
1732,CA-2014-125136,2014-09-28,2014-10-03,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,BIS-COO-001,Biscuits,Cookie,Butter Cookies,4.2,2.69,2,0.2,6.72,2.02,20140928,2014,Q3,9,September,28,Sunday,5.38,3.02,5
9730,CA-2014-111962,2014-09-29,2014-10-04,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,2,0.2,2.56,0.61,20140929,2014,Q3,9,September,29,Monday,2.3,0.9,5
9731,CA-2014-111962,2014-09-29,2014-10-04,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,5,0.0,23.0,8.97,20140929,2014,Q3,9,September,29,Monday,14.05,8.95,5
4052,CA-2014-122931,2014-09-29,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0.2,6.96,1.6,20140929,2014,Q3,9,September,29,Monday,6.18,2.52,4
4053,CA-2014-122931,2014-09-29,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0.4,10.68,3.74,20140929,2014,Q3,9,September,29,Monday,9.8,8.0,4
4054,CA-2014-122931,2014-09-29,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,CHO-DRK-001,Chocolate,Dark Chocolate,70% Dark Bar,4.8,2.88,11,0.2,42.24,14.36,20140929,2014,Q3,9,September,29,Monday,31.68,21.12,4
4055,CA-2014-122931,2014-09-29,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,4,0.2,28.48,11.11,20140929,2014,Q3,9,September,29,Monday,19.6,16.0,4
4056,CA-2014-122931,2014-09-29,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,6,0.2,8.64,2.07,20140929,2014,Q3,9,September,29,Monday,7.56,3.24,4
4057,CA-2014-122931,2014-09-29,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,19134,East,CND-HRD-001,Candy,Hard Candy,Mint Candy,1.8,1.26,1,0.4,1.08,0.22,20140929,2014,Q3,9,September,29,Monday,1.26,0.54,4
5796,CA-2014-124856,2014-09-29,2014-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,9,0.0,19.8,6.34,20140929,2014,Q3,9,September,29,Monday,13.5,6.3,4
5797,CA-2014-124856,2014-09-29,2014-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,4,0.0,14.0,4.76,20140929,2014,Q3,9,September,29,Monday,9.24,4.76,4
5798,CA-2014-124856,2014-09-29,2014-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,3,0.0,7.8,2.42,20140929,2014,Q3,9,September,29,Monday,5.37,2.43,4
5799,CA-2014-124856,2014-09-29,2014-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0.0,17.8,8.01,20140929,2014,Q3,9,September,29,Monday,9.8,8.0,4
5626,CA-2014-126683,2014-09-29,2014-10-01,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0.0,10.4,3.54,20140929,2014,Q3,9,September,29,Monday,6.76,3.64,2
5627,CA-2014-126683,2014-09-29,2014-10-01,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,9,0.0,25.2,8.32,20140929,2014,Q3,9,September,29,Monday,16.65,8.55,2
1142,CA-2014-146969,2014-09-29,2014-10-03,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.0,6.8,2.24,20140929,2014,Q3,9,September,29,Monday,4.56,2.24,4
1143,CA-2014-146969,2014-09-29,2014-10-03,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,4,0.0,10.4,3.22,20140929,2014,Q3,9,September,29,Monday,7.16,3.24,4
1144,CA-2014-146969,2014-09-29,2014-10-03,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,1,0.0,2.9,0.84,20140929,2014,Q3,9,September,29,Monday,2.06,0.84,4
1145,CA-2014-146969,2014-09-29,2014-10-03,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.2,5.44,1.58,20140929,2014,Q3,9,September,29,Monday,4.56,2.24,4
1146,CA-2014-146969,2014-09-29,2014-10-03,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90045,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,1,0.0,4.6,1.79,20140929,2014,Q3,9,September,29,Monday,2.81,1.79,4
1791,CA-2014-102008,2014-09-30,2014-10-04,Standard Class,RA-19915,Russell Applegate,Consumer,United States,New York City,New York,10011,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,1,0.0,2.6,0.81,20140930,2014,Q3,9,September,30,Tuesday,1.79,0.81,4
3048,CA-2014-137351,2014-09-30,2014-10-04,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Seattle,Washington,98105,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,7,0.2,29.12,9.03,20140930,2014,Q3,9,September,30,Tuesday,23.66,12.74,4
2335,CA-2014-140886,2014-09-30,2014-10-04,Standard Class,KW-16570,Kelly Williams,Consumer,United States,Clarksville,Tennessee,37042,South,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,6,0.2,16.32,4.73,20140930,2014,Q3,9,September,30,Tuesday,13.68,6.72,4
7398,CA-2014-141649,2014-09-30,2014-09-30,Same Day,DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,45014,East,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,6,0.2,13.92,3.2,20140930,2014,Q3,9,September,30,Tuesday,12.36,5.04,0
3284,CA-2014-159478,2014-09-30,2014-10-06,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,3,0.0,10.2,3.16,20140930,2014,Q3,9,September,30,Tuesday,6.84,3.36,6
2106,US-2014-167633,2014-09-30,2014-10-05,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Boynton Beach,Florida,33437,South,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0.2,6.72,2.02,20140930,2014,Q3,9,September,30,Tuesday,5.55,2.85,5
8706,US-2014-132745,2014-10-01,2014-10-05,Standard Class,NF-18475,Neil Franz枚sisch,Home Office,United States,Reno,Nevada,89502,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,1,0.0,1.6,0.43,20141001,2014,Q4,10,October,1,Wednesday,1.15,0.45,4
3223,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,CND-HRD-002,Candy,Hard Candy,Caramel Candy,2.2,1.5,2,0.2,3.52,0.92,20141002,2014,Q4,10,October,2,Thursday,3.0,1.4,3
3224,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0.2,5.12,1.38,20141002,2014,Q4,10,October,2,Thursday,4.28,2.12,3
3225,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0.2,8.32,2.41,20141002,2014,Q4,10,October,2,Thursday,6.76,3.64,3
3226,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,6,0.2,12.48,3.12,20141002,2014,Q4,10,October,2,Thursday,10.74,4.86,3
3227,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,2,0.2,6.08,1.95,20141002,2014,Q4,10,October,2,Thursday,4.72,2.88,3
3228,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,3,0.2,6.72,1.88,20141002,2014,Q4,10,October,2,Thursday,5.55,2.85,3
3229,CA-2014-108189,2014-10-02,2014-10-05,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,1,0.2,2.24,0.63,20141002,2014,Q4,10,October,2,Thursday,1.85,0.95,3
5600,CA-2014-108903,2014-10-03,2014-10-03,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0.2,14.24,5.84,20141003,2014,Q4,10,October,3,Friday,9.8,8.0,0
5601,CA-2014-108903,2014-10-03,2014-10-03,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,5,0.2,15.2,5.17,20141003,2014,Q4,10,October,3,Friday,11.8,7.2,0
5602,CA-2014-108903,2014-10-03,2014-10-03,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229,East,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,3,0.2,8.4,2.52,20141003,2014,Q4,10,October,3,Friday,6.93,3.57,0
8218,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,3,0.2,7.68,2.23,20141003,2014,Q4,10,October,3,Friday,6.42,3.18,4
8219,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,3,0.6,6.24,1.44,20141003,2014,Q4,10,October,3,Friday,10.14,5.46,4
8220,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,2,0.2,8.32,2.58,20141003,2014,Q4,10,October,3,Friday,6.76,3.64,4
8221,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,3,0.8,2.88,0.6,20141003,2014,Q4,10,October,3,Friday,9.06,5.34,4
8222,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217,Central,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,4,0.2,9.28,2.32,20141003,2014,Q4,10,October,3,Friday,8.24,3.36,4
1351,CA-2014-153976,2014-10-03,2014-10-08,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201,Central,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,3,0.3,11.55,4.16,20141003,2014,Q4,10,October,3,Friday,9.57,6.93,5
2275,CA-2014-157882,2014-10-03,2014-10-08,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,1,0.2,2.24,0.63,20141003,2014,Q4,10,October,3,Friday,1.85,0.95,5
2276,CA-2014-157882,2014-10-03,2014-10-08,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,3,0.2,3.84,0.84,20141003,2014,Q4,10,October,3,Friday,3.45,1.35,5
4877,US-2014-155817,2014-10-03,2014-10-09,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,BIS-WAF-001,Biscuits,Wafer,Vanilla Wafer,3.2,2.14,2,0.2,5.12,1.43,20141003,2014,Q4,10,October,3,Friday,4.28,2.12,6
4878,US-2014-155817,2014-10-03,2014-10-09,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,SNK-CHP-001,Snacks,Chips,Potato Chips,2.9,2.06,3,0.2,6.96,1.67,20141003,2014,Q4,10,October,3,Friday,6.18,2.52,6
4948,CA-2014-102085,2014-10-04,2014-10-09,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,4,0.0,15.2,5.78,20141004,2014,Q4,10,October,4,Saturday,9.44,5.76,5
2724,CA-2014-153479,2014-10-04,2014-10-08,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,5,0.0,17.0,5.61,20141004,2014,Q4,10,October,4,Saturday,11.4,5.6,4
2725,CA-2014-153479,2014-10-04,2014-10-08,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,2,0.2,14.24,5.84,20141004,2014,Q4,10,October,4,Saturday,9.8,8.0,4
6440,CA-2014-166891,2014-10-04,2014-10-06,First Class,CC-12220,Chris Cortes,Consumer,United States,New York City,New York,10024,East,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,5,0.1,40.05,17.22,20141004,2014,Q4,10,October,4,Saturday,24.5,20.0,2
6805,CA-2014-152233,2014-10-05,2014-10-06,First Class,KH-16510,Keith Herrera,Consumer,United States,Pomona,California,91767,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,2,0.0,3.2,0.9,20141005,2014,Q4,10,October,5,Sunday,2.3,0.9,1
6020,CA-2014-152422,2014-10-05,2014-10-10,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,5,0.2,10.4,2.81,20141005,2014,Q4,10,October,5,Sunday,8.95,4.05,5
8830,CA-2014-109680,2014-10-06,2014-10-09,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203,Central,CHO-MLK-001,Chocolate,Milk Chocolate,Milk Bar,3.8,2.36,2,0.0,7.6,2.74,20141006,2014,Q4,10,October,6,Monday,4.72,2.88,3
6356,CA-2014-110611,2014-10-06,2014-10-13,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,5,0.2,6.4,1.54,20141006,2014,Q4,10,October,6,Monday,5.75,2.25,7
5418,CA-2014-132542,2014-10-06,2014-10-08,Second Class,AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,2,0.0,3.2,0.83,20141006,2014,Q4,10,October,6,Monday,2.3,0.9,2
482,CA-2014-134677,2014-10-06,2014-10-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,CND-LOP-002,Candy,Lollipop,Cola Lollipop,1.6,1.15,3,0.0,4.8,1.34,20141006,2014,Q4,10,October,6,Monday,3.45,1.35,4
724,CA-2014-117429,2014-10-07,2014-10-13,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,5,0.2,12.8,3.84,20141007,2014,Q4,10,October,7,Tuesday,10.4,5.6,6
3827,CA-2014-132801,2014-10-07,2014-10-12,Standard Class,JG-15805,John Grady,Corporate,United States,Dallas,Texas,75217,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,10,0.2,71.2,27.77,20141007,2014,Q4,10,October,7,Tuesday,49.0,40.0,5
8853,CA-2014-119977,2014-10-08,2014-10-13,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East,SNK-NUT-001,Snacks,Nut Mix,Mixed Nuts,5.2,3.38,4,0.0,20.8,7.28,20141008,2014,Q4,10,October,8,Wednesday,13.52,7.28,5
7677,CA-2014-142951,2014-10-08,2014-10-08,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205,South,CND-GUM-002,Candy,Gummy,Fruit Gummies,3.2,2.08,3,0.2,7.68,2.38,20141008,2014,Q4,10,October,8,Wednesday,6.24,3.36,0
7153,CA-2014-137911,2014-10-09,2014-10-15,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540,South,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,2,0.2,5.44,1.47,20141009,2014,Q4,10,October,9,Thursday,4.56,2.24,6
9459,CA-2014-138240,2014-10-09,2014-10-14,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,3,0.0,26.7,12.02,20141009,2014,Q4,10,October,9,Thursday,14.7,12.0,5
9460,CA-2014-138240,2014-10-09,2014-10-14,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,BIS-CRA-001,Biscuits,Cracker,Salt Crackers,2.6,1.79,1,0.2,2.08,0.56,20141009,2014,Q4,10,October,9,Thursday,1.79,0.81,5
7546,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,6,0.2,13.44,3.76,20141010,2014,Q4,10,October,10,Friday,11.1,5.7,5
7547,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,CHO-TRU-001,Chocolate,Truffle,Chocolate Truffle Box,8.9,4.9,7,0.2,49.84,19.44,20141010,2014,Q4,10,October,10,Friday,34.3,28.0,5
7548,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,5,0.8,4.6,0.97,20141010,2014,Q4,10,October,10,Friday,14.05,8.95,5
7549,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,SNK-POP-001,Snacks,Popcorn,Caramel Popcorn,3.4,2.28,1,0.8,0.68,0.1,20141010,2014,Q4,10,October,10,Friday,2.28,1.12,5
4533,CA-2014-140403,2014-10-10,2014-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,CHO-MLK-002,Chocolate,Milk Chocolate,Almond Chocolate,4.6,2.81,3,0.2,11.04,3.75,20141010,2014,Q4,10,October,10,Friday,8.43,5.37,0
4534,CA-2014-140403,2014-10-10,2014-10-10,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,CND-LOP-001,Candy,Lollipop,Strawberry Lollipop,1.5,1.08,2,0.0,3.0,0.81,20141010,2014,Q4,10,October,10,Friday,2.16,0.84,0
6679,CA-2014-150329,2014-10-10,2014-10-14,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,85023,West,CND-GUM-001,Candy,Gummy,Bear Gummies,2.8,1.85,7,0.2,15.68,4.55,20141010,2014,Q4,10,October,10,Friday,12.95,6.65,4
8873,US-2014-105137,2014-10-10,2014-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,2,0.7,2.1,0.42,20141010,2014,Q4,10,October,10,Friday,4.62,2.38,0
8874,US-2014-105137,2014-10-10,2014-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,CHO-DRK-002,Chocolate,Dark Chocolate,Cocoa Premium,5.5,3.19,2,0.7,3.3,0.92,20141010,2014,Q4,10,October,10,Friday,6.38,4.62,0
9275,US-2014-134054,2014-10-10,2014-10-10,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105,West,BIS-COO-002,Biscuits,Cookie,Choco Chip Cookies,4.8,3.02,7,0.0,33.6,11.76,20141010,2014,Q4,10,October,10,Friday,21.14,12.46,0
5928,CA-2014-114314,2014-10-11,2014-10-15,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,BIS-WAF-002,Biscuits,Wafer,Chocolate Wafer,3.5,2.31,1,0.0,3.5,1.12,20141011,2014,Q4,10,October,11,Saturday,2.31,1.19,4
